,id,screen_name,astroturf,fake_follower,financial,other,overall,self_declared,spammer,english,universal
0,457706779,camilochacon27,0.2,3.1,0.6,3.6,3.6,2.2,2.5,0.7998362042473794,0.8148417533461276
0,854244813813669889,MohdShahnawazq2,0.2,0.9,0.0,1.9,1.0,0.1,0.3,0.7053377817049258,0.6608500314332488
0,1480137757276225538,TrippinXL,0.1,0.7,0.0,0.4,0.9,0.2,0.2,0.659646495284545,0.6207049850511144
0,354618749,alquimista_fb,0.2,0.5,0.8,3.2,1.7,0.0,0.0,0.7874002196908744,0.6945161422354588
0,1525310558395936768,FarzadFatahi7,0.4,4.4,3.8,4.4,4.4,3.2,2.9,0.8595061719862279,0.8885263643630983
0,1525310019486601221,motorcop99es,0.2,4.9,3.8,4.8,4.9,2.6,1.6,0.9341430225241839,1.0
0,1033520384,CinthiaRvilla,0.0,2.5,0.2,1.4,1.6,0.0,1.4,0.7826357858330618,0.7982287282125168
0,1525310334763823105,sarzidul1,0.2,4.2,2.5,4.7,4.7,0.6,2.1,0.8995513244218455,0.859576255252869
0,1343636365741862915,Emilio57em,4.8,2.8,0.2,2.9,4.8,0.4,0.6,0.923535423667034,1.0
0,1524924424440664064,SkSaddam799419,0.4,4.6,3.4,4.5,4.6,2.5,2.3,0.8829632678129363,0.904303821618659
0,1259745568928215040,Mangeshkokane7,0.6,2.4,2.7,2.6,2.7,0.1,0.2,0.7971422227407965,0.8052176344738626
0,1875774108,CarryonXian,0.2,5.0,1.4,3.9,5.0,2.6,3.6,1.0,1.0
0,1480577038561865728,neelsoni_009,0.2,4.0,3.9,5.0,5.0,3.0,0.8,0.9373635156266058,0.9197876419218655
0,1680563636,Mishra34Pratik,0.5,2.8,1.6,3.2,3.2,3.1,1.8,0.7965971518887632,0.8057684213303521
0,3306676671,sbueducation,0.0,2.2,0.5,3.0,3.0,0.0,2.1,0.7967247202742335,0.8052475029769541
0,1208521060607496195,Sr3dward,0.4,4.7,3.4,4.6,4.7,3.0,3.9,0.8995513244218455,0.9121502174127201
0,154151688,TammKwan_Mno,0.8,2.7,1.6,4.2,4.2,0.2,0.4,0.8339181685112829,0.7828265255249504
0,96697289,SampsonJA,0.4,1.4,0.9,0.7,0.8,0.0,0.2,0.6414184221423734,0.7828265255249504
0,1489193270068461578,hiroyacpa1,0.0,3.8,1.6,5.0,5.0,4.4,2.2,1.0,0.8532920387559139
0,194857528,reppone1,0.5,1.8,0.6,2.0,1.2,0.2,0.8,0.7384783166429812,0.760577756485164
0,1458798343501410310,KarmaAkabane_OP,0.0,4.6,0.6,4.8,4.8,3.8,3.2,0.9077975241648624,0.859576255252869
0,61315365,AmandaSchwabWB,0.2,0.3,0.1,0.2,0.0,0.2,0.1,0.0,0.28846389695411967
0,1299895936810921984,iiMichaelScott,0.3,1.6,0.4,3.2,1.8,0.8,0.8,0.7892294694438972,0.7674214324358889
0,1517778890022060032,toss_boy1015,0.2,5.0,2.0,4.8,5.0,2.6,3.8,1.0,1.0
0,1525309980232101889,shakirshakirSR,0.0,4.6,2.6,5.0,5.0,3.6,3.8,0.9373635156266058,0.859576255252869
0,963767627310141440,AAlhushan,0.1,1.2,0.8,3.0,3.0,0.1,0.6,0.7966668301280437,0.43650814830094437
0,1529649650,tilak76_tilak,0.5,4.0,3.8,3.6,4.0,2.2,1.2,0.8100783815308749,0.8885263643630983
0,1525308583130316800,ryguyforpeace,0.1,4.8,2.9,5.0,5.0,3.0,1.5,0.9373635156266058,1.0
0,1499968441293459460,OmarTur63843881,0.1,4.6,4.1,4.8,4.8,2.0,2.0,0.9077975241648624,1.0
0,1381911134983221249,Gopal47942720,0.2,4.8,2.8,5.0,5.0,3.0,1.6,0.9373635156266058,0.9270685798190942
0,227913087,lovelypig99,0.0,5.0,2.7,4.9,5.0,3.4,2.8,0.9373635156266058,1.0
0,1442681418346237958,moonm00n12,0.1,4.4,1.2,3.0,4.4,1.9,2.4,0.8457543526336647,0.8327856038833207
0,723506850,seeking_t,0.1,1.8,0.2,0.6,1.4,0.2,1.3,0.7717813288270262,0.7527121552274618
0,1455262308809256964,hr2h89gk64,0.6,4.6,2.2,4.4,4.6,2.5,3.0,0.8748575042966269,0.859576255252869
0,1014679897363623936,itsxdifferent,0.2,2.0,0.4,1.0,1.2,0.2,0.8,0.7384783166429812,0.5982419966968565
0,2900568680,anirudh229522,0.4,3.5,2.8,3.4,3.5,3.4,3.2,0.797782173166965,0.813043153461001
0,1525110101756891136,Ashokku85083899,0.6,5.0,2.9,3.3,5.0,3.2,3.4,0.9373635156266058,0.8885263643630983
0,1483285885458460672,Galaxy_bluesky,0.2,4.1,0.6,4.5,4.5,4.4,2.8,0.8670116134145492,0.9197876419218655
0,794282354,Athlete4Lifez,0.4,2.4,0.2,1.4,1.6,0.1,1.7,0.7826357858330618,0.8053747654061287
0,752800145566085120,OceanTazinur,0.4,3.8,1.9,4.2,4.2,3.4,2.8,0.8287549877594508,0.8327856038833207
0,2405048743,physics_brain,0.4,1.6,0.6,2.5,2.4,0.0,0.8,0.7970609972920484,0.7733457112766196
0,890846198,SenioretaSousa,0.6,0.5,0.0,0.5,0.4,0.0,0.1,0.3912159239072283,0.31739450135566455
0,736913435342962688,pradeep48569581,0.2,1.9,0.4,1.2,0.8,0.0,0.2,0.621687023966582,0.49449072748283696
0,1049892582187261955,TrevorTiChamisa,0.7,1.2,0.0,1.6,1.0,0.0,0.4,0.7053377817049258,0.7828265255249504
0,1104971749714731008,ahin24138078,0.1,4.2,3.8,5.0,5.0,2.9,0.3,0.9373635156266058,1.0
0,1525310497356410880,zodfeme042,0.4,4.9,3.0,4.3,4.9,1.0,2.0,0.9307543294922915,0.9121502174127201
0,984424288261459968,yankeesgirl99,1.8,0.6,0.0,1.9,0.5,0.2,0.1,0.4756769663222349,0.7089830786080018
0,367171605,mohdasifmansukh,0.0,2.1,0.8,2.8,2.8,0.4,1.0,0.797053679565984,0.6784864269642225
0,1518782680824954881,Megan91219204,0.1,4.4,1.8,4.8,4.8,3.0,0.9,0.9158377984126878,1.0
0,722100212148342785,trueloud237,0.1,0.4,0.0,0.2,0.2,0.0,0.0,0.2787259978325127,0.43650814830094437
0,3246243287,elmasody878,0.2,3.4,0.8,4.0,4.0,2.8,2.7,0.812935016236137,0.8052746490850863
0,1525310426388365314,hmoooyam,0.3,4.9,4.0,5.0,5.0,3.0,2.2,1.0,0.9270685798190942
0,1525310147014414339,LuizWaltson,0.1,4.2,3.8,5.0,5.0,2.9,0.3,0.9373635156266058,1.0
0,1142018639035535361,FatimaN56440379,0.4,4.3,1.8,2.8,4.3,2.5,3.0,0.8395863545645614,0.8733944954488508
0,1380842778280620032,DipeshB30782459,0.4,3.8,2.5,4.0,4.0,3.6,2.8,0.812935016236137,0.8327856038833207
0,1525302038459916288,bredims,0.2,3.4,1.2,4.4,4.4,3.8,2.6,0.8457543526336647,0.859576255252869
0,1080604187229151232,XMunyengango,0.0,4.5,1.0,4.3,4.5,3.2,3.5,0.8670116134145492,0.859576255252869
0,999984088852217856,achimk16,0.2,1.8,0.7,2.7,2.7,0.0,0.8,0.7971037475964349,0.7334998320027682
0,14555374,Neuarmy,0.1,0.4,0.0,0.6,0.2,0.0,0.4,0.3342309004634953,0.5982419966968565
0,1154722717918224385,DavutButuner,0.4,4.1,3.0,4.1,4.1,3.1,3.6,0.8199148539199458,0.8421031637823202
0,1525309896454901760,Laura613502931,0.1,5.0,3.5,4.8,5.0,2.5,5.0,1.0,1.0
0,1297505085212069890,Ky71281481,0.6,2.8,0.6,2.6,2.8,2.4,1.2,0.7969945574902298,0.8039704121290502
0,1525309856294780934,madanja40743645,0.1,5.0,3.5,2.8,5.0,2.9,4.3,1.0,1.0
0,1525308723388100608,Ajitom999,0.2,4.7,2.3,4.8,4.8,2.9,2.0,0.923535423667034,0.8733944954488508
0,870173443894923264,heytimman,0.2,4.8,4.2,4.4,4.8,3.0,2.6,0.9077975241648624,0.9338419498718862
0,1525309659652816896,PattaBunny,0.1,5.0,2.3,5.0,5.0,2.9,0.4,1.0,1.0
0,2523276186,Ahmad86Zaid,0.6,3.2,1.8,2.0,3.2,1.5,2.6,0.7966368747455678,0.813043153461001
0,1472450431,Pramod965,0.3,2.1,0.4,2.8,2.8,0.0,1.0,0.7969290189014606,0.7674214324358889
0,1272720208134889472,MonkeyRefined,0.2,5.0,2.9,3.0,5.0,2.8,2.2,1.0,1.0
0,2443274098,langerman551,0.1,0.6,0.2,0.1,0.1,0.0,0.2,0.2520419704315795,0.40673978557586005
0,1525310109395599361,vid1901,0.3,4.1,2.6,4.4,4.4,3.4,2.9,0.8524047631581662,0.8746126344320527
0,1525309324796510208,JGarand22,0.2,4.2,4.1,4.8,4.8,3.2,3.8,0.9077975241648624,0.904303821618659
0,830097177921851392,KahatPradeep,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.22631829961109876,0.31739450135566455
0,727347866658869248,MazariAnwar,0.0,1.6,0.0,1.4,0.6,0.1,0.4,0.5539725719744064,0.5222398722127631
0,1497931024931581958,abinbinbinbin,0.1,4.1,0.5,4.2,4.2,3.8,2.8,0.8339181685112829,0.8662905376040458
0,1519580941135802369,cl98uv252,0.8,2.7,0.6,4.1,4.1,0.6,2.0,0.8199148539199458,0.8053085767533751
0,1463303642161696769,StellaQuick14,0.4,4.3,4.6,4.4,4.6,2.7,2.3,0.8829632678129363,0.8885263643630983
0,1318119939593691137,iam_snazzycute,0.1,3.4,0.4,2.0,3.4,0.2,2.0,0.7973765977480777,0.8057684213303521
0,1421094311924543496,dimitris_a99,0.1,4.8,2.5,5.0,5.0,3.0,1.6,0.9373635156266058,1.0
0,335080524,Vladsaw,0.1,2.6,0.5,1.4,2.1,0.1,2.2,0.795728227940139,0.8039704121290502
0,715687266,cristophervil16,0.2,0.2,0.0,0.9,0.2,0.0,0.0,0.2787259978325127,0.31739450135566455
0,812702289869705216,evan_diggs,0.1,4.2,3.7,5.0,5.0,3.0,0.6,0.9373635156266058,1.0
0,1525310391387144192,JayBreezeOF,0.4,4.9,4.0,4.8,4.9,2.3,3.4,0.9307543294922915,1.0
0,1130680937006751744,Rakibur78471531,0.3,4.8,2.4,4.0,4.8,3.7,4.0,0.9158377984126878,0.9338419498718862
0,18738772,karmannman,0.4,3.0,0.4,2.8,3.0,2.3,2.3,0.7967247202742335,0.8252572897541253
0,438062031,johnja190,1.6,0.6,0.0,3.0,1.6,0.2,0.0,0.7852210697594887,0.6207049850511144
0,1525309907909500929,layman_bebop,0.4,5.0,4.2,4.8,5.0,2.6,2.5,0.9373635156266058,1.0
0,1524776251889795074,tube_tue,0.6,4.1,3.0,4.6,4.6,3.0,2.6,0.8912318555080615,0.8312756043737268
0,410489709,dr_alistair,0.2,1.8,0.4,2.1,2.5,0.3,2.4,0.7971612475312038,0.8053787930995948
0,1246712557424918529,Rajeshv46419623,0.4,4.1,2.2,4.6,4.6,3.6,2.6,0.8912318555080615,0.8662905376040458
0,1101832986436222976,IamChiranjibDas,0.3,3.6,3.2,4.1,4.1,3.2,2.7,0.8199148539199458,0.8115094045580712
0,926466823016529922,Pilotpremnath1,0.2,1.8,0.4,2.5,2.0,0.0,0.8,0.7946723107742963,0.6784864269642225
0,1054759620638531584,UdayMaharaj2,0.8,4.1,1.8,3.3,4.1,2.3,2.2,0.8240917140475522,0.8662905376040458
0,835501435815145472,mcoppola_,0.0,0.6,0.5,0.2,0.2,0.0,0.0,0.3342309004634953,0.31739450135566455
0,1405027512128659459,RaquibulHasan20,0.2,3.3,0.4,1.6,3.3,0.2,1.8,0.7967206940193189,0.8052478284119403
0,1522955741526593536,gabut_09,0.4,2.8,2.9,4.8,4.8,3.3,1.4,0.9158377984126878,0.8327856038833207
0,1903423849,Amicablerex,0.2,4.5,1.2,3.6,4.5,2.0,2.9,0.8670116134145492,0.8733944954488508
0,1244149647620390914,wFow3,0.5,1.6,0.3,3.7,3.7,0.2,0.6,0.8008799175144752,0.8006881983123656
0,1375291064458772485,JamesomJohn,0.1,3.3,0.6,2.8,3.3,0.4,2.2,0.7967206940193189,0.8074910771589409
0,1525310126193778688,AbuBakarAlAhmad,0.2,4.1,3.0,4.4,4.4,1.7,3.0,0.8595061719862279,0.8474634546636374
0,330272976,kunlemorano,0.8,0.4,0.0,0.6,0.4,0.0,0.2,0.3912159239072283,0.28846389695411967
0,1115641229797015552,GersonGoos,0.2,2.0,0.6,2.9,1.6,1.5,0.8,0.7852210697594887,0.7089830786080018
0,1304634967700381697,noluvamari,0.2,3.4,0.2,1.7,3.4,0.4,0.8,0.797075908158591,0.8102129289660348
0,1525310246012522503,panaderoConel13,0.2,5.0,2.6,4.8,5.0,2.8,2.2,0.9373635156266058,0.9197876419218655
0,1111748418630795265,always42069,0.6,2.4,0.4,2.8,3.2,3.2,2.7,0.7966368747455678,0.8115094045580712
0,1386605553061793792,Utkarsh1090,0.8,1.0,0.4,1.5,1.8,0.0,0.2,0.7920317685697057,0.6945161422354588
0,421603051,Mr_cosanostra,2.6,1.4,0.0,3.2,1.4,0.1,0.2,0.7668769621923945,0.6415870166679795
0,1370993172898217985,Faiz34839156,2.0,1.2,0.4,3.6,3.6,0.2,0.2,0.7989890411370751,0.8043181589918191
0,1453000439721603092,BowTiedLuther,0.4,1.6,0.0,0.2,1.0,0.2,0.2,0.7053377817049258,0.7334998320027682
0,1525309734584197121,TomDunn09810082,0.5,4.6,2.9,3.6,4.6,3.1,3.2,0.8912318555080615,0.9338419498718862
0,1525306503233675264,qiaoqia13303943,0.4,4.4,3.4,4.9,4.9,3.6,4.1,0.9307543294922915,0.8733944954488508
0,795900403338465284,sue_chaffey,0.2,0.3,0.3,1.2,0.4,0.0,0.1,0.3912159239072283,0.5222398722127631
0,1387604219688067073,TMReports,0.4,3.8,1.4,3.6,3.8,2.8,2.4,0.8054784364249085,0.8662905376040458
0,1525310298281869313,Jaden1god,0.2,3.4,0.8,3.2,4.2,4.2,2.3,0.8339181685112829,0.8808312676897403
0,1451726522709073924,JohnnyA44574401,0.7,1.6,0.4,1.3,1.0,0.5,0.5,0.6915799517497913,0.7733457112766196
0,1519119067692646402,EdwinRod2022,0.0,4.1,0.8,3.2,4.1,3.4,3.8,0.816204310368583,0.8733944954488508
0,189750008,DortmundtHorror,1.0,2.8,0.0,2.8,1.4,2.2,1.9,0.7717813288270262,0.8060512678410475
0,1525309921826222082,bullocks00,0.4,5.0,4.2,4.6,5.0,2.2,3.6,1.0,1.0
0,1019034401466793986,harpsiras,0.2,3.6,1.6,4.4,4.4,3.3,3.0,0.8524047631581662,0.8102129289660348
0,1231967646012231680,Guesswhooo21,0.0,1.0,0.8,0.7,1.4,0.0,0.0,0.7611878625273879,0.7527121552274618
0,1458026634963869702,Srivars85498754,0.4,4.0,1.4,3.6,4.0,2.6,2.1,0.8100783815308749,0.8372129323854712
0,1130331217705000962,dc_tef,0.4,4.3,1.8,3.6,4.3,2.5,3.1,0.8395863545645614,0.82211302959919
0,1525309797708488704,plotting_tweets,0.6,3.6,1.0,4.2,4.2,4.2,3.8,0.8339181685112829,0.904303821618659
0,1522736196883038216,RenegadoRools,0.2,4.1,1.4,3.8,4.1,3.2,2.3,0.8240917140475522,0.82211302959919
0,1443580536128081927,KaleshTm,0.4,4.2,0.2,3.2,4.2,3.5,1.6,0.8287549877594508,0.8474634546636374
0,159996133,LucidWolf,0.5,3.8,1.2,3.4,3.8,2.0,2.0,0.8054784364249085,0.8074910771589409
0,1486509847348903939,jing_shun6969,0.0,4.4,2.7,5.0,5.0,3.6,2.7,1.0,0.881210583466955
0,1525309193527377921,Stewart86295228,0.2,4.2,1.6,4.8,4.8,3.8,2.6,0.9077975241648624,0.9121502174127201
0,2530540967,SathishSanjay4,0.2,1.6,0.9,2.4,2.0,0.0,0.2,0.7952555385005927,0.6415870166679795
0,194890007,jpandersox,0.2,3.3,1.0,1.4,3.4,0.7,3.4,0.7973765977480777,0.8074910771589409
0,30271144,Elise051WL,3.4,1.2,0.0,1.9,3.4,0.0,0.0,0.7968624754031172,0.7966241294741505
0,1170946240911069184,Happydutt8977,0.2,3.4,1.5,3.0,3.4,1.6,2.1,0.797075908158591,0.8060512678410475
0,1525308966523219968,_constannza_,0.2,4.4,4.8,4.4,4.8,2.7,1.3,0.9077975241648624,0.904303821618659
0,2513152910,boni_shb,0.2,3.9,2.8,4.3,4.3,3.2,2.5,0.8395863545645614,0.859576255252869
0,1512982328775110659,Bhupendra_0410,0.4,5.0,4.1,4.8,5.0,2.3,4.8,1.0,1.0
0,1525309732583448581,JaycePham97,0.8,4.2,2.4,4.0,4.2,2.9,2.9,0.8287549877594508,0.8885263643630983
0,1525309844378595328,mamabanksxo,0.2,3.2,1.0,3.0,4.7,4.7,4.3,0.8995513244218455,0.8808312676897403
0,1486887680730296325,MartTkg,0.8,3.1,0.7,3.2,3.3,3.3,1.4,0.7967206940193189,0.8074910771589409
0,931688125,Bongzeikonyak,0.5,3.8,1.1,3.5,3.8,1.8,3.5,0.8054784364249085,0.8055586579935085
0,1525309950502879235,helenclintonNJ,0.4,4.5,2.5,4.0,4.5,2.2,1.8,0.8632119647848356,0.8707476881192894
0,1269026594108116992,RyanSartin18,0.6,4.6,3.3,4.2,4.6,3.2,2.9,0.8829632678129363,1.0
0,1525308998840463360,OldDudeRadio,0.6,5.0,2.4,3.6,5.0,3.6,3.8,0.9373635156266058,0.9270685798190942
0,1525302197487030272,eric22ferreira,0.4,4.1,3.2,4.8,4.8,3.1,2.9,0.9077975241648624,0.8662905376040458
0,2259211028,mrrinalsaikia,0.5,4.4,2.2,4.2,4.4,2.5,4.0,0.8595061719862279,0.8474634546636374
0,1485848727512309763,isoldthedip,0.4,1.5,0.1,1.3,1.3,0.5,1.1,0.7546218700467833,0.7966241294741505
0,1274796026222657537,Senikehidupanku,0.4,3.0,0.0,2.0,2.0,0.2,1.4,0.7939576449836836,0.8054210927612583
0,3925395023,aalok_karnwal,0.2,2.6,1.0,3.1,3.1,0.9,2.0,0.796622208632847,0.8052444082217497
0,948156173697425409,JannelMullins,0.0,3.4,0.2,2.8,3.4,1.9,2.2,0.7973765977480777,0.8091273704655436
0,1174462452630728704,Carl_jnn,0.4,1.0,0.5,2.6,1.6,0.0,0.3,0.7826357858330618,0.7089830786080018
0,742650526291091458,FarazKhansiyal,0.0,3.6,1.0,4.9,4.9,4.2,2.9,0.9307543294922915,0.8924425615746788
0,1525309060400267264,Barakssss,0.2,4.5,1.6,4.9,4.9,3.8,2.1,0.9307543294922915,0.8474634546636374
0,1248248562,roxyy4U,0.3,1.8,0.3,2.8,2.8,1.5,1.2,0.7969290189014606,0.8006881983123656
0,3178675370,ChapaBecky,0.0,4.9,2.4,4.8,4.9,3.6,3.3,0.9307543294922915,1.0
0,1525308578701139970,BossUncleJoe22,0.5,4.1,3.8,4.4,4.4,2.7,2.2,0.8457543526336647,0.8733944954488508
0,475235161,MariaAndreina66,0.1,2.0,0.4,1.6,2.7,0.0,2.7,0.7971037475964349,0.7966241294741505
0,1492328524719407105,biggunsal92,0.1,5.0,2.3,5.0,5.0,2.9,0.4,1.0,1.0
0,600881186,karthick_32,0.1,5.0,2.7,5.0,5.0,2.8,3.8,1.0,1.0
0,127231467,camiloacosta01,1.0,2.8,1.5,3.8,3.8,0.1,0.6,0.8036706514015852,0.8057684213303521
0,2206642294,NilssonBruno,0.8,3.4,4.5,4.2,4.5,2.9,2.2,0.8670116134145492,0.8733944954488508
0,1525307610068549633,windweb3,0.4,4.4,2.7,4.2,4.4,3.8,3.9,0.8524047631581662,0.8768276839893809
0,1525309854835159045,LeAnh08225156,0.2,4.9,4.6,4.6,4.9,2.9,1.6,0.9260015288468207,1.0
0,1479727703989227522,Lalalounot,0.4,3.8,3.1,3.8,3.8,1.8,3.2,0.8054784364249085,0.859576255252869
0,1455308999075811335,PandaX,0.8,2.1,0.4,3.2,3.2,0.5,1.2,0.7965971518887632,0.8052444082217497
0,1495298077124665344,rivercuyle,0.2,2.3,0.4,1.0,2.3,0.2,2.3,0.7969641686241824,0.8052475029769541
0,1525309302302330880,AkashMa25386192,0.1,4.8,3.3,5.0,5.0,3.0,1.0,0.9373635156266058,1.0
0,41565850,ASansCartier,0.2,2.1,0.5,2.2,2.1,0.0,0.8,0.795728227940139,0.792436790569533
0,1353996419233959936,tmleyncodes,0.5,2.3,0.2,3.6,3.7,3.7,1.9,0.8008799175144752,0.8115094045580712
0,920725657230954496,BlondieMon1,2.3,0.4,0.0,0.2,0.6,0.0,0.0,0.5288664776112156,0.31739450135566455
0,3170539070,wangqinhan,0.1,4.6,2.6,4.8,4.8,3.9,3.2,0.9077975241648624,0.9121502174127201
0,1525310049572233216,gohamoacaohowc,0.2,4.9,3.8,2.9,4.9,2.8,2.2,0.9307543294922915,1.0
0,3301630856,SujonRyan,0.0,4.4,0.5,4.0,4.4,2.2,4.1,0.8524047631581662,0.8421031637823202
0,86235798,toddlow43,0.3,2.1,0.2,2.2,1.2,0.2,0.8,0.7470839770895665,0.8006881983123656
0,175246664,manukir,0.0,3.2,0.3,2.1,3.2,0.0,2.3,0.7965971518887632,0.8052475029769541
0,1524403239860510725,o_ga_lina,0.1,4.2,3.8,5.0,5.0,2.9,0.3,0.9373635156266058,1.0
0,899508694525685760,DonurAnil,0.4,4.4,1.7,3.2,4.4,0.9,3.4,0.8595061719862279,0.8662905376040458
0,896558963101249536,Dreambigvoice,0.2,1.8,1.3,1.4,2.4,0.4,2.0,0.7970609972920484,0.8052475029769541
0,1041505022176096256,_jonion,0.2,1.6,0.0,3.8,3.8,1.4,0.5,0.8054784364249085,0.49449072748283696
0,1446144818078314503,Pinakin7075,0.2,4.9,4.6,4.8,4.9,3.0,3.0,0.9307543294922915,1.0
0,1123581281642504197,AAPkaRATAN,0.4,1.4,0.2,3.2,3.2,0.3,0.5,0.7966368747455678,0.5742686032713971
0,347744276,SivaGundugula,0.4,3.3,1.4,2.9,3.3,1.7,1.4,0.7967206940193189,0.8052478284119403
0,506926886,cherrypradeep,0.0,3.6,0.3,4.4,4.4,3.1,2.2,0.8524047631581662,0.8808312676897403
0,1525309316450111488,community_terra,0.3,3.2,0.2,4.2,4.4,4.4,2.8,0.8457543526336647,0.9197876419218655
0,476307835,navdeepdhindsa1,0.4,1.0,0.4,0.8,0.4,0.2,0.2,0.4479465575931997,0.7089830786080018
0,1330261222126735375,oiah_x,0.0,4.0,0.2,3.8,4.0,2.9,2.9,0.8100783815308749,0.8074910771589409
0,1502556962692558850,exnihilo0100,0.2,2.3,0.2,1.2,1.2,0.2,0.6,0.7384783166429812,0.8045992970534486
0,168694510,bobo_seong_in,0.2,4.6,3.5,4.1,4.6,2.6,2.8,0.8748575042966269,0.8963872382550993
0,1174189230123343873,KevihoZ,0.1,5.0,2.3,5.0,5.0,2.9,0.4,1.0,1.0
0,164353473,nklravikumarr,0.1,4.8,2.8,4.8,4.8,3.4,2.3,0.923535423667034,0.904303821618659
0,940485590,eggpuppies,0.4,2.9,0.4,1.2,2.9,0.0,1.8,0.7968599400514179,0.8052746490850863
0,131446012,sawansaurabh,0.5,3.7,2.8,3.8,3.8,3.4,2.9,0.8021481695167405,0.8885263643630983
0,155899132,ravi165252,0.8,1.8,0.9,1.8,2.2,0.2,1.4,0.7966467093695401,0.8052475029769541
0,1525309114296958976,Christipaul110,0.2,4.8,1.5,4.4,4.8,3.4,3.6,0.9077975241648624,0.9197876419218655
0,1245064828231639040,RuizUpa,2.2,1.4,0.0,3.4,3.4,0.2,0.4,0.7968624754031172,0.6415870166679795
0,1525309679731351552,Rkooni34,0.0,4.8,1.2,4.9,4.9,3.8,2.8,0.9307543294922915,0.8662905376040458
0,1525306035384119298,fss_en,0.0,5.0,2.0,5.0,5.0,3.7,2.5,1.0,0.9338419498718862
0,831288260206936064,bremastter5,0.3,0.8,0.8,2.4,1.6,0.0,0.1,0.7826357858330618,0.37678996390568303
0,257655008,Marcoslaune,0.0,2.3,0.2,2.0,2.2,1.4,0.8,0.7964100716330078,0.37678996390568303
0,1105835150510702592,MONIRUL13238788,0.3,3.8,3.1,3.5,3.8,2.9,2.9,0.8054784364249085,0.8662905376040458
0,596589378,Tacosuprema,0.2,3.2,0.6,2.6,4.2,2.0,4.2,0.8339181685112829,0.8052109974132647
0,1706700534,AdilNiaxi,0.2,2.9,0.2,1.6,1.8,0.0,1.4,0.7920317685697057,0.8052478284119403
0,2921447222,DilipPrajapatii,0.7,1.4,0.7,2.7,1.9,0.0,0.6,0.793087009461318,0.5982419966968565
0,1456976728908529669,nhanngu38486602,0.2,4.8,3.4,4.9,4.9,3.2,2.3,0.9307543294922915,0.9197876419218655
0,4092523139,Khoskohh,0.1,3.2,0.2,2.4,3.2,0.2,2.0,0.796599114745521,0.8054309326193666
0,950675990404935680,alexxxwayne__,0.4,3.8,3.6,3.8,3.8,2.3,1.2,0.8036706514015852,0.8082278383974655
0,1295740540408016899,LuisFer099721,0.2,3.8,2.7,4.8,4.8,3.2,1.6,0.9077975241648624,0.8082278383974655
0,1515191070661169153,tuanlin42081821,0.5,4.2,1.8,4.0,4.2,3.4,3.4,0.8339181685112829,0.8421031637823202
0,2571593379,doms2008,0.4,3.8,1.8,3.5,3.8,1.6,2.0,0.8054784364249085,0.8053085767533751
0,1525309602203676672,Joo45931019,0.1,2.8,3.8,5.0,5.0,2.8,0.6,0.9373635156266058,1.0
0,1139194790015250432,_jolosutro,0.4,1.8,0.5,2.2,2.0,0.0,0.4,0.7939576449836836,0.49449072748283696
0,1150994376,ShaunGalloway11,0.4,2.4,0.4,2.6,2.2,1.4,1.4,0.7966467093695401,0.8035432096295109
0,1525307142789398528,SunrainearthS,0.7,2.9,1.0,3.1,3.1,2.1,1.6,0.796622208632847,0.8715847889638318
0,1406437222535118848,FahadAm01433781,0.6,4.8,3.8,4.2,4.8,2.2,3.0,0.9158377984126878,1.0
0,2612897275,shivampatidar31,0.4,4.1,4.8,3.9,4.8,3.2,2.3,0.9077975241648624,0.8372129323854712
0,1525309315955019782,chriisacab1312,0.2,4.8,2.2,4.9,4.9,2.9,2.8,0.9307543294922915,0.9338419498718862
0,229199003,Malone43,0.0,1.6,0.6,2.3,1.8,0.2,0.6,0.7920317685697057,0.49449072748283696
0,1480438146131185668,Alfonso41912958,0.6,4.6,2.8,4.5,4.6,3.4,2.6,0.8829632678129363,1.0
0,1404471197119750153,Blaze_3316,0.2,1.2,0.2,0.4,1.2,0.2,0.4,0.7384783166429812,0.760577756485164
0,1511918157765623810,wickedlysic,0.1,5.0,3.2,4.8,5.0,3.5,2.9,0.9373635156266058,1.0
0,1338946366492594177,_ZachJohnson_7,0.4,3.6,3.1,3.8,3.8,3.0,1.8,0.8021481695167405,0.8082278383974655
0,1330247304322949122,saadzebary8,0.1,4.6,4.0,4.4,4.6,2.7,2.3,0.8748575042966269,0.904303821618659
0,1192204298999992321,teresaicon,0.3,0.2,0.0,0.6,0.2,0.0,0.0,0.2787259978325127,0.5742686032713971
0,263465449,hump52,1.2,0.4,0.1,0.9,0.5,0.0,0.0,0.4756769663222349,0.43650814830094437
0,1209978051200765954,NotReqs,0.3,1.7,0.6,1.8,1.7,0.8,0.3,0.7874002196908744,0.5742686032713971
0,103368694,Timothy_Bolger,0.1,0.8,0.1,1.0,0.5,0.0,0.0,0.4756769663222349,0.40673978557586005
0,15378066,arrrie,0.3,1.4,0.2,0.8,1.6,0.2,1.4,0.779581525363529,0.8050029368890766
0,1525309675310153729,MaiTrin33547405,0.4,4.2,4.2,4.6,4.6,2.8,1.3,0.8748575042966269,0.8733944954488508
0,1502341306865315840,moxclave,0.1,4.9,3.1,4.8,4.9,2.7,1.4,0.9284094529842241,1.0
